ID,y
1,89.59085083007812
2,105.64134216308594
3,89.48981475830078
4,77.02400970458984
5,111.9542236328125
8,91.37147521972656
10,111.12902069091797
11,97.70702362060547
12,117.66632080078125
14,93.71504211425781
15,114.74554443359375
16,109.30168914794922
17,97.83435821533203
19,100.90531158447266
20,102.13441467285156
21,116.6798095703125
22,117.59242248535156
23,100.47697448730469
26,99.99610900878906
28,96.85553741455078
29,100.47697448730469
33,100.47697448730469
35,93.45909118652344
41,96.26232147216797
42,93.8862533569336
43,117.32833099365234
45,104.64260864257812
46,105.95065307617188
51,99.5749740600586
53,80.14080047607422
55,115.50326538085938
56,92.8014907836914
57,102.90133666992188
58,95.8802490234375
59,109.444580078125
63,115.94825744628906
64,95.2154312133789
65,109.23921966552734
69,93.34569549560547
71,96.20809936523438
72,102.47972869873047
73,91.99495697021484
76,107.1529541015625
77,106.70406341552734
78,115.6427230834961
82,98.31945037841797
83,109.23921966552734
84,93.86312866210938
85,103.58061981201172
87,111.69923400878906
88,96.26232147216797
89,115.5384750366211
91,94.88202667236328
93,94.02828979492188
94,110.9795150756836
95,94.22550964355469
96,111.86521911621094
97,99.4649887084961
98,109.87579345703125
99,90.33405303955078
101,103.25916290283203
103,115.5384750366211
104,91.84017944335938
105,111.81958770751953
110,95.23275756835938
111,112.27458190917969
113,117.21450805664062
114,93.58263397216797
115,115.45295715332031
117,115.5384750366211
120,92.89015197753906
121,118.6624526977539
122,96.43244934082031
123,111.8802719116211
126,113.49256134033203
132,114.34432983398438
135,103.04823303222656
137,103.48255157470703
138,97.19207763671875
140,92.63520812988281
142,109.85514831542969
144,117.68841552734375
148,90.18143463134766
149,121.63170623779297
155,91.658447265625
156,111.61593627929688
157,99.4649887084961
162,116.68043518066406
163,96.4002456665039
167,100.05921173095703
172,117.32833099365234
179,128.60723876953125
180,92.14698028564453
181,108.3369369506836
182,97.8326187133789
183,115.5384750366211
185,115.5384750366211
187,111.48977661132812
188,92.744873046875
189,97.54206848144531
